quadrant,box,grid_id,ternary_group
Q3,"(8897, 15953, 9121, 16177)",39_71,Tumor
Q3,"(8897, 15729, 9121, 15953)",39_70,Tumor
Q3,"(8897, 15505, 9121, 15729)",39_69,Tumor
Q3,"(8897, 15281, 9121, 15505)",39_68,Tumor
Q3,"(8897, 15057, 9121, 15281)",39_67,Tumor
Q3,"(8897, 14833, 9121, 15057)",39_66,Tumor
Q3,"(8897, 14609, 9121, 14833)",39_65,Tumor
Q3,"(8897, 14385, 9121, 14609)",39_64,Tumor
Q3,"(8897, 14161, 9121, 14385)",39_63,Tumor
Q3,"(8897, 13937, 9121, 14161)",39_62,Tumor
Q3,"(8897, 13713, 9121, 13937)",39_61,Tumor
Q3,"(8897, 13489, 9121, 13713)",39_60,Tumor
Q3,"(8897, 13265, 9121, 13489)",39_59,Tumor
Q3,"(8897, 13041, 9121, 13265)",39_58,Tumor
Q3,"(8897, 12817, 9121, 13041)",39_57,Tumor
Q3,"(8897, 12593, 9121, 12817)",39_56,Tumor
Q3,"(8897, 12369, 9121, 12593)",39_55,Tumor
Q3,"(8673, 21553, 8897, 21777)",38_96,Tumor
Q3,"(8673, 21329, 8897, 21553)",38_95,Non-Tumor
Q3,"(8673, 21105, 8897, 21329)",38_94,Tumor
Q3,"(8673, 20881, 8897, 21105)",38_93,Tumor
Q3,"(8673, 20657, 8897, 20881)",38_92,Tumor
Q3,"(8673, 20433, 8897, 20657)",38_91,Tumor
Q3,"(8673, 20209, 8897, 20433)",38_90,Tumor
Q3,"(8673, 19985, 8897, 20209)",38_89,Tumor
Q3,"(8673, 19761, 8897, 19985)",38_88,Tumor
Q3,"(8673, 19537, 8897, 19761)",38_87,Tumor
Q3,"(8673, 19313, 8897, 19537)",38_86,Tumor
Q3,"(8673, 19089, 8897, 19313)",38_85,Tumor
Q3,"(8673, 18865, 8897, 19089)",38_84,Tumor
Q3,"(8673, 18641, 8897, 18865)",38_83,Tumor
Q3,"(8673, 18417, 8897, 18641)",38_82,Non-Tumor
Q3,"(8673, 18193, 8897, 18417)",38_81,Tumor
Q3,"(8673, 17969, 8897, 18193)",38_80,Non-Tumor
Q3,"(8673, 17745, 8897, 17969)",38_79,Tumor
Q3,"(8673, 17521, 8897, 17745)",38_78,Tumor
Q3,"(8673, 17297, 8897, 17521)",38_77,Tumor
Q3,"(8673, 17073, 8897, 17297)",38_76,Tumor
Q3,"(8673, 16849, 8897, 17073)",38_75,Tumor
Q3,"(8673, 16625, 8897, 16849)",38_74,Tumor
Q3,"(8673, 16401, 8897, 16625)",38_73,Tumor
Q3,"(8673, 16177, 8897, 16401)",38_72,Tumor
Q3,"(8673, 15953, 8897, 16177)",38_71,Tumor
Q3,"(8673, 15729, 8897, 15953)",38_70,Tumor
Q3,"(8673, 15505, 8897, 15729)",38_69,Tumor
Q3,"(8673, 15281, 8897, 15505)",38_68,Tumor
Q3,"(8673, 15057, 8897, 15281)",38_67,Tumor
Q3,"(8673, 14833, 8897, 15057)",38_66,Tumor
Q3,"(8673, 14609, 8897, 14833)",38_65,Tumor
Q3,"(8673, 14385, 8897, 14609)",38_64,Tumor
Q3,"(8673, 14161, 8897, 14385)",38_63,Tumor
Q3,"(8673, 13937, 8897, 14161)",38_62,Tumor
Q3,"(8673, 13713, 8897, 13937)",38_61,Tumor
Q3,"(8673, 13489, 8897, 13713)",38_60,Tumor
Q3,"(8673, 13265, 8897, 13489)",38_59,Tumor
Q3,"(8673, 13041, 8897, 13265)",38_58,Tumor
Q3,"(8673, 12817, 8897, 13041)",38_57,Tumor
Q3,"(8673, 12593, 8897, 12817)",38_56,Tumor
Q3,"(8673, 12369, 8897, 12593)",38_55,Tumor
Q3,"(8449, 21553, 8673, 21777)",37_96,Non-Tumor
Q3,"(8449, 21329, 8673, 21553)",37_95,Tumor
Q3,"(8449, 21105, 8673, 21329)",37_94,Tumor
Q3,"(8449, 20881, 8673, 21105)",37_93,Tumor
Q3,"(8449, 20657, 8673, 20881)",37_92,Tumor
Q3,"(8449, 20433, 8673, 20657)",37_91,Tumor
Q3,"(8449, 20209, 8673, 20433)",37_90,Tumor
Q3,"(8449, 19985, 8673, 20209)",37_89,Tumor
Q3,"(8449, 19761, 8673, 19985)",37_88,Tumor
Q3,"(8449, 19537, 8673, 19761)",37_87,Tumor
Q3,"(8449, 19313, 8673, 19537)",37_86,Tumor
Q3,"(8449, 19089, 8673, 19313)",37_85,Tumor
Q3,"(8449, 18865, 8673, 19089)",37_84,Tumor
Q3,"(8449, 18641, 8673, 18865)",37_83,Tumor
Q3,"(8449, 18417, 8673, 18641)",37_82,Tumor
Q3,"(8449, 18193, 8673, 18417)",37_81,Non-Tumor
Q3,"(8449, 17969, 8673, 18193)",37_80,Non-Tumor
Q3,"(8449, 17745, 8673, 17969)",37_79,Tumor
Q3,"(8449, 17521, 8673, 17745)",37_78,Tumor
Q3,"(8449, 17297, 8673, 17521)",37_77,Tumor
Q3,"(8449, 17073, 8673, 17297)",37_76,Tumor
Q3,"(8449, 16849, 8673, 17073)",37_75,Tumor
Q3,"(8449, 16625, 8673, 16849)",37_74,Tumor
Q3,"(8449, 16401, 8673, 16625)",37_73,Tumor
Q3,"(8449, 16177, 8673, 16401)",37_72,Tumor
Q3,"(8449, 15953, 8673, 16177)",37_71,Tumor
Q3,"(8449, 15729, 8673, 15953)",37_70,Tumor
Q3,"(8449, 15505, 8673, 15729)",37_69,Tumor
Q3,"(8449, 15281, 8673, 15505)",37_68,Tumor
Q3,"(8449, 15057, 8673, 15281)",37_67,Tumor
Q3,"(8449, 14833, 8673, 15057)",37_66,Tumor
Q3,"(8449, 14609, 8673, 14833)",37_65,Tumor
Q3,"(8449, 14385, 8673, 14609)",37_64,Tumor
Q3,"(8449, 14161, 8673, 14385)",37_63,Tumor
Q3,"(8449, 13937, 8673, 14161)",37_62,Tumor
Q3,"(8449, 13713, 8673, 13937)",37_61,Tumor
Q3,"(8449, 13489, 8673, 13713)",37_60,Tumor
Q3,"(8449, 13265, 8673, 13489)",37_59,Tumor
Q3,"(8449, 13041, 8673, 13265)",37_58,Tumor
Q3,"(8449, 12817, 8673, 13041)",37_57,Tumor
Q3,"(8449, 12593, 8673, 12817)",37_56,Tumor
Q3,"(8449, 12369, 8673, 12593)",37_55,Tumor
Q3,"(8225, 21553, 8449, 21777)",36_96,Tumor
Q3,"(8225, 21329, 8449, 21553)",36_95,Tumor
Q3,"(8225, 21105, 8449, 21329)",36_94,Tumor
Q3,"(8225, 20881, 8449, 21105)",36_93,Tumor
Q3,"(8225, 20657, 8449, 20881)",36_92,Tumor
Q3,"(8225, 20433, 8449, 20657)",36_91,Tumor
Q3,"(8225, 20209, 8449, 20433)",36_90,Tumor
Q3,"(8225, 19985, 8449, 20209)",36_89,Tumor
Q3,"(8225, 19761, 8449, 19985)",36_88,Tumor
Q3,"(8225, 19537, 8449, 19761)",36_87,Tumor
Q3,"(8225, 19313, 8449, 19537)",36_86,Tumor
Q3,"(8225, 19089, 8449, 19313)",36_85,Tumor
Q3,"(8225, 18865, 8449, 19089)",36_84,Tumor
Q3,"(8225, 18641, 8449, 18865)",36_83,Tumor
Q3,"(8225, 18417, 8449, 18641)",36_82,Tumor
Q3,"(8225, 18193, 8449, 18417)",36_81,Tumor
Q3,"(8225, 17969, 8449, 18193)",36_80,Non-Tumor
Q3,"(8225, 17745, 8449, 17969)",36_79,Non-Tumor
Q3,"(8225, 17521, 8449, 17745)",36_78,Tumor
Q3,"(8225, 17297, 8449, 17521)",36_77,Non-Tumor
Q3,"(8225, 17073, 8449, 17297)",36_76,Non-Tumor
Q3,"(8225, 16849, 8449, 17073)",36_75,Tumor
Q3,"(8225, 16625, 8449, 16849)",36_74,Tumor
Q3,"(8225, 16401, 8449, 16625)",36_73,Tumor
Q3,"(8225, 16177, 8449, 16401)",36_72,Tumor
Q3,"(8225, 15953, 8449, 16177)",36_71,Tumor
Q3,"(8225, 15729, 8449, 15953)",36_70,Tumor
Q3,"(8225, 15505, 8449, 15729)",36_69,Tumor
Q3,"(8225, 15281, 8449, 15505)",36_68,Tumor
Q3,"(8225, 15057, 8449, 15281)",36_67,Tumor
Q3,"(8225, 14833, 8449, 15057)",36_66,Tumor
Q3,"(8225, 14609, 8449, 14833)",36_65,Tumor
Q3,"(8225, 14385, 8449, 14609)",36_64,Tumor
Q3,"(8225, 14161, 8449, 14385)",36_63,Tumor
Q3,"(8225, 13937, 8449, 14161)",36_62,Tumor
Q3,"(8225, 13713, 8449, 13937)",36_61,Tumor
Q3,"(8225, 13489, 8449, 13713)",36_60,Tumor
Q3,"(8225, 13265, 8449, 13489)",36_59,Tumor
Q3,"(8225, 13041, 8449, 13265)",36_58,Non-Tumor
Q3,"(8225, 12817, 8449, 13041)",36_57,Tumor
Q3,"(8225, 12593, 8449, 12817)",36_56,Tumor
Q3,"(8225, 12369, 8449, 12593)",36_55,Tumor
Q3,"(8001, 21553, 8225, 21777)",35_96,Tumor
Q3,"(8001, 21329, 8225, 21553)",35_95,Tumor
Q3,"(8001, 21105, 8225, 21329)",35_94,Tumor
Q3,"(8001, 20881, 8225, 21105)",35_93,Tumor
Q3,"(8001, 20657, 8225, 20881)",35_92,Tumor
Q3,"(8001, 20433, 8225, 20657)",35_91,Tumor
Q3,"(8001, 20209, 8225, 20433)",35_90,Tumor
Q3,"(8001, 19985, 8225, 20209)",35_89,Tumor
Q3,"(8001, 19761, 8225, 19985)",35_88,Tumor
Q3,"(8001, 19537, 8225, 19761)",35_87,Tumor
Q3,"(8001, 19313, 8225, 19537)",35_86,Tumor
Q3,"(8001, 19089, 8225, 19313)",35_85,Tumor
Q3,"(8001, 18865, 8225, 19089)",35_84,Tumor
Q3,"(8001, 18641, 8225, 18865)",35_83,Tumor
Q3,"(8001, 18417, 8225, 18641)",35_82,Tumor
Q3,"(8001, 18193, 8225, 18417)",35_81,Tumor
Q3,"(8001, 17969, 8225, 18193)",35_80,Non-Tumor
Q3,"(8001, 17745, 8225, 17969)",35_79,Non-Tumor
Q3,"(8001, 17521, 8225, 17745)",35_78,Non-Tumor
Q3,"(8001, 17297, 8225, 17521)",35_77,Tumor
Q3,"(8001, 17073, 8225, 17297)",35_76,Non-Tumor
Q3,"(8001, 16849, 8225, 17073)",35_75,Tumor
Q3,"(8001, 16625, 8225, 16849)",35_74,Tumor
Q3,"(8001, 16401, 8225, 16625)",35_73,Tumor
Q3,"(8001, 16177, 8225, 16401)",35_72,Tumor
Q3,"(8001, 15953, 8225, 16177)",35_71,Tumor
Q3,"(8001, 15729, 8225, 15953)",35_70,Tumor
Q3,"(8001, 15505, 8225, 15729)",35_69,Tumor
Q3,"(8001, 15281, 8225, 15505)",35_68,Tumor
Q3,"(8001, 15057, 8225, 15281)",35_67,Tumor
Q3,"(8001, 14833, 8225, 15057)",35_66,Tumor
Q3,"(8001, 14609, 8225, 14833)",35_65,Tumor
Q3,"(8001, 14385, 8225, 14609)",35_64,Tumor
Q3,"(8001, 14161, 8225, 14385)",35_63,Tumor
Q3,"(8001, 13937, 8225, 14161)",35_62,Tumor
Q3,"(8001, 13713, 8225, 13937)",35_61,Tumor
Q3,"(8001, 13489, 8225, 13713)",35_60,Tumor
Q3,"(8001, 13265, 8225, 13489)",35_59,Tumor
Q3,"(8001, 13041, 8225, 13265)",35_58,Tumor
Q3,"(8001, 12817, 8225, 13041)",35_57,Tumor
Q3,"(8001, 12593, 8225, 12817)",35_56,Non-Tumor
Q3,"(8001, 12369, 8225, 12593)",35_55,Tumor
Q3,"(7777, 21553, 8001, 21777)",34_96,Tumor
Q3,"(7777, 21329, 8001, 21553)",34_95,Tumor
Q3,"(7777, 21105, 8001, 21329)",34_94,Tumor
Q3,"(7777, 20881, 8001, 21105)",34_93,Tumor
Q3,"(7777, 20657, 8001, 20881)",34_92,Tumor
Q3,"(7777, 20433, 8001, 20657)",34_91,Tumor
Q3,"(7777, 20209, 8001, 20433)",34_90,Tumor
Q3,"(7777, 19985, 8001, 20209)",34_89,Tumor
Q3,"(7777, 19761, 8001, 19985)",34_88,Tumor
Q3,"(7777, 19537, 8001, 19761)",34_87,Tumor
Q3,"(7777, 19313, 8001, 19537)",34_86,Tumor
Q3,"(7777, 19089, 8001, 19313)",34_85,Tumor
Q3,"(7777, 18865, 8001, 19089)",34_84,Tumor
Q3,"(7777, 18641, 8001, 18865)",34_83,Tumor
Q3,"(7777, 18417, 8001, 18641)",34_82,Tumor
Q3,"(7777, 18193, 8001, 18417)",34_81,Tumor
Q3,"(7777, 17969, 8001, 18193)",34_80,Non-Tumor
Q3,"(7777, 17745, 8001, 17969)",34_79,Non-Tumor
Q3,"(7777, 17521, 8001, 17745)",34_78,Tumor
Q3,"(7777, 17297, 8001, 17521)",34_77,Tumor
Q3,"(7777, 17073, 8001, 17297)",34_76,Tumor
Q3,"(7777, 16849, 8001, 17073)",34_75,Tumor
Q3,"(7777, 16625, 8001, 16849)",34_74,Tumor
Q3,"(7777, 16401, 8001, 16625)",34_73,Tumor
Q3,"(7777, 16177, 8001, 16401)",34_72,Tumor
Q3,"(7777, 15953, 8001, 16177)",34_71,Tumor
Q3,"(7777, 15729, 8001, 15953)",34_70,Tumor
Q3,"(7777, 15505, 8001, 15729)",34_69,Tumor
Q3,"(7777, 15281, 8001, 15505)",34_68,Tumor
Q3,"(7777, 15057, 8001, 15281)",34_67,Tumor
Q3,"(7777, 14833, 8001, 15057)",34_66,Tumor
Q3,"(7777, 14609, 8001, 14833)",34_65,Tumor
Q3,"(7777, 14385, 8001, 14609)",34_64,Tumor
Q3,"(7777, 14161, 8001, 14385)",34_63,Tumor
Q3,"(7777, 13937, 8001, 14161)",34_62,Tumor
Q3,"(7777, 13713, 8001, 13937)",34_61,Tumor
Q3,"(7777, 13489, 8001, 13713)",34_60,Tumor
Q3,"(7777, 13265, 8001, 13489)",34_59,Tumor
Q3,"(7777, 13041, 8001, 13265)",34_58,Tumor
Q3,"(7777, 12817, 8001, 13041)",34_57,Tumor
Q3,"(7777, 12593, 8001, 12817)",34_56,Non-Tumor
Q3,"(7777, 12369, 8001, 12593)",34_55,Tumor
Q3,"(7553, 21553, 7777, 21777)",33_96,Non-Tumor
Q3,"(7553, 21329, 7777, 21553)",33_95,Tumor
Q3,"(7553, 21105, 7777, 21329)",33_94,Tumor
Q3,"(7553, 20881, 7777, 21105)",33_93,Tumor
Q3,"(7553, 20657, 7777, 20881)",33_92,Tumor
Q3,"(7553, 20433, 7777, 20657)",33_91,Tumor
Q3,"(7553, 20209, 7777, 20433)",33_90,Tumor
Q3,"(7553, 19985, 7777, 20209)",33_89,Tumor
Q3,"(7553, 19761, 7777, 19985)",33_88,Tumor
Q3,"(7553, 19537, 7777, 19761)",33_87,Tumor
Q3,"(7553, 19313, 7777, 19537)",33_86,Tumor
Q3,"(7553, 19089, 7777, 19313)",33_85,Tumor
Q3,"(7553, 18865, 7777, 19089)",33_84,Tumor
Q3,"(7553, 18641, 7777, 18865)",33_83,Tumor
Q3,"(7553, 18417, 7777, 18641)",33_82,Tumor
Q3,"(7553, 18193, 7777, 18417)",33_81,Tumor
Q3,"(7553, 17969, 7777, 18193)",33_80,Tumor
Q3,"(7553, 17745, 7777, 17969)",33_79,Tumor
Q3,"(7553, 17521, 7777, 17745)",33_78,Tumor
Q3,"(7553, 17297, 7777, 17521)",33_77,Tumor
Q3,"(7553, 17073, 7777, 17297)",33_76,Tumor
Q3,"(7553, 16849, 7777, 17073)",33_75,Tumor
Q3,"(7553, 16625, 7777, 16849)",33_74,Tumor
Q3,"(7553, 16401, 7777, 16625)",33_73,Tumor
Q3,"(7553, 16177, 7777, 16401)",33_72,Tumor
Q3,"(7553, 15953, 7777, 16177)",33_71,Tumor
Q3,"(7553, 15729, 7777, 15953)",33_70,Tumor
Q3,"(7553, 15505, 7777, 15729)",33_69,Tumor
Q3,"(7553, 15281, 7777, 15505)",33_68,Tumor
Q3,"(7553, 15057, 7777, 15281)",33_67,Tumor
Q3,"(7553, 14833, 7777, 15057)",33_66,Tumor
Q3,"(7553, 14609, 7777, 14833)",33_65,Tumor
Q3,"(7553, 14385, 7777, 14609)",33_64,Tumor
Q3,"(7553, 14161, 7777, 14385)",33_63,Tumor
Q3,"(7553, 13937, 7777, 14161)",33_62,Tumor
Q3,"(7553, 13713, 7777, 13937)",33_61,Non-Tumor
Q3,"(7553, 13489, 7777, 13713)",33_60,Tumor
Q3,"(7553, 13265, 7777, 13489)",33_59,Tumor
Q3,"(7553, 13041, 7777, 13265)",33_58,Tumor
Q3,"(7553, 12817, 7777, 13041)",33_57,Tumor
Q3,"(7553, 12593, 7777, 12817)",33_56,Tumor
Q3,"(7553, 12369, 7777, 12593)",33_55,Tumor
Q3,"(7329, 21553, 7553, 21777)",32_96,Tumor
Q3,"(7329, 21329, 7553, 21553)",32_95,Non-Tumor
Q3,"(7329, 21105, 7553, 21329)",32_94,Non-Tumor
Q3,"(7329, 20881, 7553, 21105)",32_93,Tumor
Q3,"(7329, 20657, 7553, 20881)",32_92,Tumor
Q3,"(7329, 20433, 7553, 20657)",32_91,Tumor
Q3,"(7329, 20209, 7553, 20433)",32_90,Tumor
Q3,"(7329, 19985, 7553, 20209)",32_89,Tumor
Q3,"(7329, 19761, 7553, 19985)",32_88,Tumor
Q3,"(7329, 19537, 7553, 19761)",32_87,Tumor
Q3,"(7329, 19313, 7553, 19537)",32_86,Tumor
Q3,"(7329, 19089, 7553, 19313)",32_85,Tumor
Q3,"(7329, 18865, 7553, 19089)",32_84,Tumor
Q3,"(7329, 18641, 7553, 18865)",32_83,Tumor
Q3,"(7329, 18417, 7553, 18641)",32_82,Non-Tumor
Q3,"(7329, 18193, 7553, 18417)",32_81,Non-Tumor
Q3,"(7329, 17969, 7553, 18193)",32_80,Tumor
Q3,"(7329, 17745, 7553, 17969)",32_79,Tumor
Q3,"(7329, 17521, 7553, 17745)",32_78,Tumor
Q3,"(7329, 17297, 7553, 17521)",32_77,Tumor
Q3,"(7329, 17073, 7553, 17297)",32_76,Tumor
Q3,"(7329, 16849, 7553, 17073)",32_75,Tumor
Q3,"(7329, 16625, 7553, 16849)",32_74,Non-Tumor
Q3,"(7329, 16401, 7553, 16625)",32_73,Tumor
Q3,"(7329, 16177, 7553, 16401)",32_72,Tumor
Q3,"(7329, 15953, 7553, 16177)",32_71,Tumor
Q3,"(7329, 15729, 7553, 15953)",32_70,Tumor
Q3,"(7329, 15505, 7553, 15729)",32_69,Tumor
Q3,"(7329, 15281, 7553, 15505)",32_68,Tumor
Q3,"(7329, 15057, 7553, 15281)",32_67,Tumor
Q3,"(7329, 14833, 7553, 15057)",32_66,Tumor
Q3,"(7329, 14609, 7553, 14833)",32_65,Tumor
Q3,"(7329, 14385, 7553, 14609)",32_64,Tumor
Q3,"(7329, 14161, 7553, 14385)",32_63,Tumor
Q3,"(7329, 13937, 7553, 14161)",32_62,Tumor
Q3,"(7329, 13713, 7553, 13937)",32_61,Tumor
Q3,"(7329, 13489, 7553, 13713)",32_60,Tumor
Q3,"(7329, 13265, 7553, 13489)",32_59,Tumor
Q3,"(7329, 13041, 7553, 13265)",32_58,Tumor
Q3,"(7329, 12817, 7553, 13041)",32_57,Tumor
Q3,"(7329, 12593, 7553, 12817)",32_56,Tumor
Q3,"(7329, 12369, 7553, 12593)",32_55,Tumor
Q3,"(7105, 21553, 7329, 21777)",31_96,Non-Tumor
Q3,"(7105, 21329, 7329, 21553)",31_95,Non-Tumor
Q3,"(7105, 21105, 7329, 21329)",31_94,Tumor
Q3,"(7105, 20881, 7329, 21105)",31_93,Non-Tumor
Q3,"(7105, 20657, 7329, 20881)",31_92,Tumor
Q3,"(7105, 20433, 7329, 20657)",31_91,Tumor
Q3,"(7105, 20209, 7329, 20433)",31_90,Tumor
Q3,"(7105, 19985, 7329, 20209)",31_89,Tumor
Q3,"(7105, 19761, 7329, 19985)",31_88,Tumor
Q3,"(7105, 19537, 7329, 19761)",31_87,Tumor
Q3,"(7105, 19313, 7329, 19537)",31_86,Tumor
Q3,"(7105, 19089, 7329, 19313)",31_85,Tumor
Q3,"(7105, 18865, 7329, 19089)",31_84,Non-Tumor
Q3,"(7105, 18641, 7329, 18865)",31_83,Non-Tumor
Q3,"(7105, 18417, 7329, 18641)",31_82,Non-Tumor
Q3,"(7105, 18193, 7329, 18417)",31_81,Tumor
Q3,"(7105, 17969, 7329, 18193)",31_80,Tumor
Q3,"(7105, 17745, 7329, 17969)",31_79,Tumor
Q3,"(7105, 17521, 7329, 17745)",31_78,Tumor
Q3,"(7105, 17297, 7329, 17521)",31_77,Tumor
Q3,"(7105, 17073, 7329, 17297)",31_76,Tumor
Q3,"(7105, 16849, 7329, 17073)",31_75,Tumor
Q3,"(7105, 16625, 7329, 16849)",31_74,Tumor
Q3,"(7105, 16401, 7329, 16625)",31_73,Tumor
Q3,"(7105, 16177, 7329, 16401)",31_72,Tumor
Q3,"(7105, 15953, 7329, 16177)",31_71,Tumor
Q3,"(7105, 15729, 7329, 15953)",31_70,Tumor
Q3,"(7105, 15505, 7329, 15729)",31_69,Tumor
Q3,"(7105, 15281, 7329, 15505)",31_68,Tumor
Q3,"(7105, 15057, 7329, 15281)",31_67,Tumor
Q3,"(7105, 14833, 7329, 15057)",31_66,Tumor
Q3,"(7105, 14609, 7329, 14833)",31_65,Tumor
Q3,"(7105, 14385, 7329, 14609)",31_64,Tumor
Q3,"(7105, 14161, 7329, 14385)",31_63,Tumor
Q3,"(7105, 13937, 7329, 14161)",31_62,Tumor
Q3,"(7105, 13713, 7329, 13937)",31_61,Tumor
Q3,"(7105, 13489, 7329, 13713)",31_60,Tumor
Q3,"(7105, 13265, 7329, 13489)",31_59,Tumor
Q3,"(7105, 13041, 7329, 13265)",31_58,Tumor
Q3,"(7105, 12817, 7329, 13041)",31_57,Tumor
Q3,"(7105, 12593, 7329, 12817)",31_56,Tumor
Q3,"(7105, 12369, 7329, 12593)",31_55,Tumor
Q3,"(6881, 21553, 7105, 21777)",30_96,Tumor
Q3,"(6881, 21329, 7105, 21553)",30_95,Tumor
Q3,"(6881, 21105, 7105, 21329)",30_94,Tumor
Q3,"(6881, 20881, 7105, 21105)",30_93,Tumor
Q3,"(6881, 20657, 7105, 20881)",30_92,Tumor
Q3,"(6881, 20433, 7105, 20657)",30_91,Tumor
Q3,"(6881, 20209, 7105, 20433)",30_90,Tumor
Q3,"(6881, 19985, 7105, 20209)",30_89,Tumor
Q3,"(6881, 19761, 7105, 19985)",30_88,Tumor
Q3,"(6881, 19537, 7105, 19761)",30_87,Tumor
Q3,"(6881, 19313, 7105, 19537)",30_86,Non-Tumor
Q3,"(6881, 19089, 7105, 19313)",30_85,Non-Tumor
Q3,"(6881, 18865, 7105, 19089)",30_84,Non-Tumor
Q3,"(6881, 18641, 7105, 18865)",30_83,Non-Tumor
Q3,"(6881, 18417, 7105, 18641)",30_82,Non-Tumor
Q3,"(6881, 18193, 7105, 18417)",30_81,Tumor
Q3,"(6881, 17969, 7105, 18193)",30_80,Tumor
Q3,"(6881, 17745, 7105, 17969)",30_79,Tumor
Q3,"(6881, 17521, 7105, 17745)",30_78,Non-Tumor
Q3,"(6881, 17297, 7105, 17521)",30_77,Tumor
Q3,"(6881, 17073, 7105, 17297)",30_76,Tumor
Q3,"(6881, 16849, 7105, 17073)",30_75,Tumor
Q3,"(6881, 16625, 7105, 16849)",30_74,Tumor
Q3,"(6881, 16401, 7105, 16625)",30_73,Non-Tumor
Q3,"(6881, 16177, 7105, 16401)",30_72,Non-Tumor
Q3,"(6881, 15953, 7105, 16177)",30_71,Tumor
Q3,"(6881, 15729, 7105, 15953)",30_70,Tumor
Q3,"(6881, 15505, 7105, 15729)",30_69,Tumor
Q3,"(6881, 15281, 7105, 15505)",30_68,Tumor
Q3,"(6881, 15057, 7105, 15281)",30_67,Non-Tumor
Q3,"(6881, 14833, 7105, 15057)",30_66,Tumor
Q3,"(6881, 14609, 7105, 14833)",30_65,Tumor
Q3,"(6881, 14385, 7105, 14609)",30_64,Tumor
Q3,"(6881, 14161, 7105, 14385)",30_63,Tumor
Q3,"(6881, 13937, 7105, 14161)",30_62,Tumor
Q3,"(6881, 13713, 7105, 13937)",30_61,Non-Tumor
Q3,"(6881, 13489, 7105, 13713)",30_60,Tumor
Q3,"(6881, 13265, 7105, 13489)",30_59,Tumor
Q3,"(6881, 13041, 7105, 13265)",30_58,Tumor
Q3,"(6881, 12817, 7105, 13041)",30_57,Tumor
Q3,"(6881, 12593, 7105, 12817)",30_56,Tumor
Q3,"(6881, 12369, 7105, 12593)",30_55,Tumor
Q3,"(6657, 21553, 6881, 21777)",29_96,Tumor
Q3,"(6657, 21329, 6881, 21553)",29_95,Tumor
Q3,"(6657, 21105, 6881, 21329)",29_94,Tumor
Q3,"(6657, 20881, 6881, 21105)",29_93,Tumor
Q3,"(6657, 20657, 6881, 20881)",29_92,Tumor
Q3,"(6657, 20433, 6881, 20657)",29_91,Tumor
Q3,"(6657, 20209, 6881, 20433)",29_90,Tumor
Q3,"(6657, 19985, 6881, 20209)",29_89,Tumor
Q3,"(6657, 19761, 6881, 19985)",29_88,Tumor
Q3,"(6657, 19537, 6881, 19761)",29_87,Tumor
Q3,"(6657, 19313, 6881, 19537)",29_86,Tumor
Q3,"(6657, 19089, 6881, 19313)",29_85,Tumor
Q3,"(6657, 18865, 6881, 19089)",29_84,Tumor
Q3,"(6657, 18641, 6881, 18865)",29_83,Non-Tumor
Q3,"(6657, 18417, 6881, 18641)",29_82,Tumor
Q3,"(6657, 18193, 6881, 18417)",29_81,Tumor
Q3,"(6657, 17969, 6881, 18193)",29_80,Tumor
Q3,"(6657, 17745, 6881, 17969)",29_79,Tumor
Q3,"(6657, 17521, 6881, 17745)",29_78,Tumor
Q3,"(6657, 17297, 6881, 17521)",29_77,Tumor
Q3,"(6657, 17073, 6881, 17297)",29_76,Tumor
Q3,"(6657, 16849, 6881, 17073)",29_75,Tumor
Q3,"(6657, 16625, 6881, 16849)",29_74,Non-Tumor
Q3,"(6657, 16401, 6881, 16625)",29_73,Tumor
Q3,"(6657, 16177, 6881, 16401)",29_72,Tumor
Q3,"(6657, 15953, 6881, 16177)",29_71,Tumor
Q3,"(6657, 15729, 6881, 15953)",29_70,Tumor
Q3,"(6657, 15505, 6881, 15729)",29_69,Tumor
Q3,"(6657, 15281, 6881, 15505)",29_68,Non-Tumor
Q3,"(6657, 15057, 6881, 15281)",29_67,Tumor
Q3,"(6657, 14833, 6881, 15057)",29_66,Tumor
Q3,"(6657, 14609, 6881, 14833)",29_65,Tumor
Q3,"(6657, 14385, 6881, 14609)",29_64,Tumor
Q3,"(6657, 14161, 6881, 14385)",29_63,Tumor
Q3,"(6657, 13937, 6881, 14161)",29_62,Tumor
Q3,"(6657, 13713, 6881, 13937)",29_61,Tumor
Q3,"(6657, 13489, 6881, 13713)",29_60,Tumor
Q3,"(6657, 13265, 6881, 13489)",29_59,Tumor
Q3,"(6657, 13041, 6881, 13265)",29_58,Tumor
Q3,"(6657, 12817, 6881, 13041)",29_57,Tumor
Q3,"(6657, 12593, 6881, 12817)",29_56,Tumor
Q3,"(6657, 12369, 6881, 12593)",29_55,Tumor
Q3,"(6433, 21553, 6657, 21777)",28_96,Tumor
Q3,"(6433, 21329, 6657, 21553)",28_95,Tumor
Q3,"(6433, 21105, 6657, 21329)",28_94,Tumor
Q3,"(6433, 20881, 6657, 21105)",28_93,Tumor
Q3,"(6433, 20657, 6657, 20881)",28_92,Tumor
Q3,"(6433, 20433, 6657, 20657)",28_91,Tumor
Q3,"(6433, 20209, 6657, 20433)",28_90,Tumor
Q3,"(6433, 19985, 6657, 20209)",28_89,Tumor
Q3,"(6433, 19761, 6657, 19985)",28_88,Tumor
